"date","hour","minute","dep","arr","dep_delay","arr_delay","carrier","flight","dest","plane","cancelled","time","dist"
2011-03-08 12:00:00,15,48,1548,1743,-2,-3,"OO",1173,"PHX","N762SK",0,153,1009
2011-03-09 12:00:00,15,51,1551,1742,1,-4,"OO",1173,"PHX","N773SK",0,145,1009
2011-03-29 12:00:00,15,49,1549,1637,-1,-9,"OO",1173,"PHX","N728SK",0,146,1009
2011-03-24 12:00:00,15,50,1550,1651,0,5,"OO",1173,"PHX","N795SK",0,157,1009
2011-03-25 12:00:00,15,47,1547,1646,-3,0,"OO",1173,"PHX","N718SK",0,151,1009
2011-03-20 12:00:00,15,48,1548,1643,-2,-3,"OO",1173,"PHX","N742SK",0,151,1009
2011-03-21 12:00:00,15,48,1548,1643,-2,-3,"OO",1173,"PHX","N790SK",0,156,1009
2011-03-23 12:00:00,15,54,1554,1644,4,-2,"OO",1173,"PHX","N719SK",0,141,1009
2011-03-18 12:00:00,15,50,1550,1647,0,1,"OO",1173,"PHX","N730SK",0,149,1009
2011-03-22 12:00:00,15,52,1552,1702,2,16,"OO",1173,"PHX","N770SK",0,157,1009
2011-03-17 12:00:00,15,49,1549,1625,-1,-21,"OO",1173,"PHX","N718SK",0,132,1009
2011-03-11 12:00:00,16,2,1602,1751,12,5,"OO",1173,"PHX","N788SK",0,147,1009
2011-03-10 12:00:00,15,51,1551,1734,1,-12,"OO",1173,"PHX","N762SK",0,142,1009
2011-03-13 12:00:00,15,52,1552,1630,2,-16,"OO",1173,"PHX","N778SK",0,141,1009
2011-03-14 12:00:00,16,5,1605,1647,15,1,"OO",1173,"PHX","N762SK",0,144,1009
2011-03-15 12:00:00,15,50,1550,1635,0,-11,"OO",1173,"PHX","N748SK",0,145,1009
2011-03-16 12:00:00,15,49,1549,1637,-1,-9,"OO",1173,"PHX","N726SK",0,139,1009
2011-03-31 12:00:00,15,49,1549,1632,-1,-14,"OO",1173,"PHX","N718SK",0,138,1009
2011-03-30 12:00:00,15,48,1548,1643,-2,-3,"OO",1173,"PHX","N763SK",0,141,1009
2011-03-27 12:00:00,15,50,1550,1636,0,-10,"OO",1173,"PHX","N784SK",0,147,1009
2011-03-28 12:00:00,15,57,1557,1659,7,13,"OO",1173,"PHX","N760SK",0,148,1009
2011-03-05 12:00:00,11,46,1146,1419,21,43,"OO",1173,"SLC","N785SK",0,177,1195
2011-03-01 12:00:00,13,0,1300,1524,0,1,"OO",1174,"SLC","N786SK",0,179,1195
2011-03-04 12:00:00,13,1,1301,1505,1,-18,"OO",1174,"SLC","N783SK",0,164,1195
2011-03-03 12:00:00,13,21,1321,1543,21,20,"OO",1174,"SLC","N796SK",0,185,1195
2011-03-05 12:00:00,13,3,1303,1530,3,12,"OO",1174,"SLC","N789SK",0,181,1195
2011-03-02 12:00:00,13,2,1302,1535,2,12,"OO",1174,"SLC","N785SK",0,194,1195
2011-03-14 12:00:00,7,27,727,1025,2,2,"OO",1176,"ATL","N778SK",0,90,689
2011-03-15 12:00:00,7,27,727,1043,2,20,"OO",1176,"ATL","N762SK",0,94,689
2011-03-16 12:00:00,7,25,725,1018,0,-5,"OO",1176,"ATL","N748SK",0,87,689
2011-03-31 12:00:00,7,20,720,1019,-5,-4,"OO",1176,"ATL","N763SK",0,94,689
2011-03-30 12:00:00,7,23,723,1045,-2,22,"OO",1176,"ATL","N728SK",0,93,689
2011-03-28 12:00:00,7,21,721,1046,-4,23,"OO",1176,"ATL","N784SK",0,105,689
2011-03-29 12:00:00,7,29,729,1047,4,24,"OO",1176,"ATL","N760SK",0,100,689
2011-03-24 12:00:00,7,22,722,1009,-3,-14,"OO",1176,"ATL","N719SK",0,87,689
2011-03-25 12:00:00,7,27,727,1027,2,4,"OO",1176,"ATL","N795SK",0,88,689
2011-03-21 12:00:00,7,25,725,1029,0,6,"OO",1176,"ATL","N742SK",0,96,689
2011-03-23 12:00:00,7,24,724,1030,-1,7,"OO",1176,"ATL","N770SK",0,99,689
2011-03-18 12:00:00,7,24,724,1019,-1,-4,"OO",1176,"ATL","N718SK",0,95,689
2011-03-22 12:00:00,7,23,723,1016,-2,-7,"OO",1176,"ATL","N790SK",0,89,689
2011-03-07 12:00:00,7,27,727,1011,2,-12,"OO",1176,"ATL","N746SK",0,90,689
2011-03-08 12:00:00,7,23,723,1011,-2,-12,"OO",1176,"ATL","N726SK",0,90,689
2011-03-09 12:00:00,7,21,721,1035,-4,12,"OO",1176,"ATL","N762SK",0,109,689
2011-03-17 12:00:00,7,19,719,1023,-6,0,"OO",1176,"ATL","N726SK",0,99,689
2011-03-11 12:00:00,7,30,730,1020,5,-3,"OO",1176,"ATL","N762SK",0,90,689
2011-03-10 12:00:00,7,20,720,1020,-5,-3,"OO",1176,"ATL","N773SK",0,91,689
2011-03-02 12:00:00,9,33,933,1056,-7,-4,"OO",1177,"COS","N789SK",0,127,809
2011-03-01 12:00:00,9,33,933,1054,-7,-6,"OO",1177,"COS","N789SK",0,121,809
2011-03-03 12:00:00,11,26,1126,1250,106,110,"OO",1177,"COS","N789SK",0,120,809
2011-03-04 12:00:00,9,38,938,1104,-2,4,"OO",1177,"COS","N789SK",0,124,809
2011-03-15 12:00:00,21,18,2118,2327,-2,-16,"OO",1177,"SLC","N762SK",0,174,1195
2011-03-14 12:00:00,21,33,2133,2353,13,10,"OO",1177,"SLC","N732SK",0,174,1195
2011-03-21 12:00:00,21,13,2113,2323,-7,-20,"OO",1177,"SLC","N742SK",0,161,1195
2011-03-29 12:00:00,21,17,2117,2320,-3,-23,"OO",1177,"SLC","N743SK",0,169,1195
2011-03-28 12:00:00,21,16,2116,2333,-4,-10,"OO",1177,"SLC","N784SK",0,175,1195
2011-03-22 12:00:00,21,19,2119,2337,-1,-6,"OO",1177,"SLC","N730SK",0,181,1195
2011-03-08 12:00:00,21,13,2113,2320,-7,-23,"OO",1177,"SLC","N780SK",0,171,1195
2011-03-07 12:00:00,21,15,2115,2323,-5,-20,"OO",1177,"SLC","N773SK",0,167,1195
2011-03-21 12:00:00,13,9,1309,1656,-1,0,"OO",1178,"PIT","N783SK",0,145,1117
2011-03-31 12:00:00,13,8,1308,1656,-2,0,"OO",1178,"PIT","N772SK",0,144,1117
2011-03-30 12:00:00,13,9,1309,1634,-1,-22,"OO",1178,"PIT","N760SK",0,123,1117
2011-03-28 12:00:00,13,8,1308,1649,-2,-7,"OO",1178,"PIT","N794SK",0,132,1117
2011-03-27 12:00:00,13,8,1308,1702,-2,6,"OO",1178,"PIT","N796SK",0,134,1117
2011-03-17 12:00:00,13,8,1308,1706,-2,10,"OO",1178,"PIT","N713SK",0,151,1117
2011-03-11 12:00:00,13,10,1310,1701,0,5,"OO",1178,"PIT","N730SK",0,150,1117
2011-03-10 12:00:00,13,11,1311,1703,1,7,"OO",1178,"PIT","N785SK",0,147,1117
2011-03-16 12:00:00,13,11,1311,1706,1,10,"OO",1178,"PIT","N748SK",0,152,1117
2011-03-13 12:00:00,13,9,1309,1656,-1,0,"OO",1178,"PIT","N742SK",0,141,1117
2011-03-14 12:00:00,14,45,1445,1822,95,86,"OO",1178,"PIT","N783SK",0,131,1117
2011-03-09 12:00:00,13,9,1309,1651,-1,-5,"OO",1178,"PIT","N785SK",0,132,1117
2011-03-06 12:00:00,13,10,1310,1650,0,-6,"OO",1178,"PIT","N719SK",0,142,1117
2011-03-07 12:00:00,13,6,1306,1658,-4,2,"OO",1178,"PIT","N788SK",0,147,1117
2011-03-20 12:00:00,13,14,1314,1653,4,-3,"OO",1178,"PIT","N784SK",0,140,1117
2011-03-18 12:00:00,13,10,1310,1652,0,-4,"OO",1178,"PIT","N726SK",0,136,1117
2011-03-24 12:00:00,13,6,1306,1650,-4,-6,"OO",1178,"PIT","N728SK",0,136,1117
2011-03-25 12:00:00,13,9,1309,1653,-1,-3,"OO",1178,"PIT","N751SK",0,140,1117
2011-03-23 12:00:00,13,10,1310,1754,0,58,"OO",1178,"PIT","N783SK",0,131,1117
2011-03-05 12:00:00,21,16,2116,2251,6,12,"OO",1179,"TUS","N793SK",0,137,936
2011-03-03 12:00:00,21,7,2107,2241,-3,-3,"OO",1179,"TUS","N796SK",0,138,936
2011-03-04 12:00:00,22,45,2245,21,95,97,"OO",1179,"TUS","N789SK",0,136,936
2011-03-01 12:00:00,21,5,2105,2249,-5,5,"OO",1179,"TUS","N718SK",0,143,936
2011-03-02 12:00:00,21,6,2106,2238,-4,-6,"OO",1179,"TUS","N728SK",0,131,936
2011-03-25 12:00:00,10,22,1022,1400,-3,-9,"OO",1180,"PIT","N770SK",0,134,1117
2011-03-20 12:00:00,10,26,1026,1412,1,8,"OO",1180,"PIT","N740SK",0,143,1117
2011-03-21 12:00:00,10,23,1023,1413,-2,4,"OO",1180,"PIT","N771SK",0,143,1117
2011-03-31 12:00:00,10,23,1023,1405,-2,-4,"OO",1180,"PIT","N753SK",0,138,1117
2011-03-28 12:00:00,10,24,1024,1402,-1,-7,"OO",1180,"PIT","N728SK",0,134,1117
2011-03-27 12:00:00,10,20,1020,1354,-5,-10,"OO",1180,"PIT","N773SK",0,128,1117
2011-03-17 12:00:00,10,21,1021,1406,-4,-3,"OO",1180,"PIT","N742SK",0,148,1117
2011-03-11 12:00:00,10,24,1024,1417,-1,8,"OO",1180,"PIT","N755SK",0,150,1117
2011-03-10 12:00:00,10,28,1028,1427,3,18,"OO",1180,"PIT","N713SK",0,147,1117
2011-03-13 12:00:00,10,25,1025,1403,0,-1,"OO",1180,"PIT","N745SK",0,140,1117
2011-03-14 12:00:00,10,30,1030,1445,5,36,"OO",1180,"PIT","N752SK",0,134,1117
2011-03-06 12:00:00,10,29,1029,1415,4,11,"OO",1180,"PIT","N789SK",0,146,1117
2011-03-07 12:00:00,10,27,1027,1409,2,0,"OO",1180,"PIT","N786SK",0,140,1117
2011-03-18 12:00:00,10,27,1027,1411,2,2,"OO",1180,"PIT","N752SK",0,139,1117
2011-03-24 12:00:00,10,24,1024,1409,-1,0,"OO",1180,"PIT","N770SK",0,137,1117
2011-03-02 12:00:00,9,6,906,1041,-4,-10,"OO",1180,"TUS","N796SK",0,136,936
2011-03-03 12:00:00,12,29,1229,1417,199,206,"OO",1180,"TUS","N758SK",0,133,936
2011-03-04 12:00:00,9,7,907,1102,-3,11,"OO",1180,"TUS","N785SK",0,144,936
2011-03-01 12:00:00,9,3,903,1103,-7,12,"OO",1180,"TUS","N728SK",0,144,936
2011-03-06 12:00:00,13,13,1313,1713,-2,25,"OO",1182,"RDU","N762SK",0,155,1043
2011-03-17 12:00:00,13,13,1313,1703,-2,15,"OO",1182,"RDU","N726SK",0,146,1043
2011-03-09 12:00:00,13,13,1313,1649,-2,1,"OO",1182,"RDU","N712SK",0,129,1043
2011-03-08 12:00:00,13,19,1319,1709,4,21,"OO",1182,"RDU","N726SK",0,123,1043
2011-03-07 12:00:00,13,9,1309,1630,-6,-18,"OO",1182,"RDU","N746SK",0,124,1043
2011-03-18 12:00:00,13,12,1312,1708,-3,20,"OO",1182,"RDU","N762SK",0,148,1043
2011-03-20 12:00:00,13,14,1314,1700,-1,12,"OO",1182,"RDU","N771SK",0,132,1043
2011-03-16 12:00:00,13,13,1313,1642,-2,-6,"OO",1182,"RDU","N771SK",0,130,1043
2011-03-15 12:00:00,13,15,1315,1642,0,-6,"OO",1182,"RDU","N783SK",0,124,1043
2011-03-14 12:00:00,13,18,1318,1735,3,47,"OO",1182,"RDU","N778SK",0,128,1043
2011-03-13 12:00:00,13,9,1309,1640,-6,-8,"OO",1182,"RDU","N762SK",0,134,1043
2011-03-10 12:00:00,13,19,1319,1706,4,18,"OO",1182,"RDU","N773SK",0,132,1043
2011-03-11 12:00:00,13,16,1316,1645,1,-3,"OO",1182,"RDU","N783SK",0,131,1043
2011-03-22 12:00:00,13,15,1315,1643,0,-5,"OO",1182,"RDU","N793SK",0,132,1043
2011-03-27 12:00:00,13,21,1321,1658,6,10,"OO",1182,"RDU","N702SK",0,121,1043
2011-03-29 12:00:00,13,38,1338,1700,23,12,"OO",1182,"RDU","N771SK",0,122,1043
2011-03-28 12:00:00,13,15,1315,1640,0,-8,"OO",1182,"RDU","N765SK",0,121,1043
2011-03-30 12:00:00,13,17,1317,1639,2,-9,"OO",1182,"RDU","N728SK",0,116,1043
2011-03-31 12:00:00,13,23,1323,1657,8,9,"OO",1182,"RDU","N763SK",0,121,1043
2011-03-23 12:00:00,13,13,1313,1646,-2,-2,"OO",1182,"RDU","N751SK",0,127,1043
2011-03-21 12:00:00,13,19,1319,1653,4,5,"OO",1182,"RDU","N742SK",0,133,1043
2011-03-25 12:00:00,13,17,1317,1647,2,-1,"OO",1182,"RDU","N732SK",0,127,1043
2011-03-24 12:00:00,13,19,1319,1644,4,-4,"OO",1182,"RDU","N719SK",0,126,1043
2011-03-03 12:00:00,10,46,1046,1424,21,15,"OO",1183,"PIT","N705SK",0,139,1117
2011-03-04 12:00:00,10,20,1020,1348,-5,-21,"OO",1183,"PIT","N793SK",0,129,1117
2011-03-05 12:00:00,10,21,1021,1400,-4,-4,"OO",1183,"PIT","N780SK",0,131,1117
2011-03-05 12:00:00,14,35,1435,1556,15,22,"OO",1187,"COS","N724SK",0,118,809
2011-03-12 12:00:00,13,15,1315,1359,0,-1,"OO",1189,"AUS","N792SK",0,29,140
2011-03-19 12:00:00,13,15,1315,1402,0,2,"OO",1189,"AUS","N752SK",0,26,140
2011-03-26 12:00:00,13,7,1307,1358,-8,-2,"OO",1189,"AUS","N726SK",0,27,140
2011-03-07 12:00:00,10,47,1047,1416,22,15,"OO",1190,"RDU","N785SK",0,126,1043
2011-03-12 12:00:00,10,28,1028,1400,3,4,"OO",1190,"RDU","N788SK",0,135,1043
2011-03-06 12:00:00,10,36,1036,1409,11,13,"OO",1190,"RDU","N780SK",0,128,1043
2011-03-25 12:00:00,10,25,1025,1355,0,-6,"OO",1190,"RDU","N774SK",0,127,1043
2011-03-24 12:00:00,10,58,1058,1421,33,20,"OO",1190,"RDU","N771SK",0,123,1043
2011-03-21 12:00:00,10,23,1023,1401,-2,0,"OO",1190,"RDU","N787SK",0,134,1043
2011-03-20 12:00:00,10,24,1024,1359,-1,3,"OO",1190,"RDU","N787SK",0,128,1043
2011-03-19 12:00:00,10,17,1017,1349,-8,-7,"OO",1190,"RDU","N794SK",0,127,1043
2011-03-18 12:00:00,12,0,1200,1540,95,99,"OO",1190,"RDU","N742SK",0,139,1043
2011-03-31 12:00:00,10,26,1026,1350,1,-11,"OO",1190,"RDU","N760SK",0,120,1043
2011-03-28 12:00:00,10,23,1023,1348,-2,-13,"OO",1190,"RDU","N743SK",0,123,1043
2011-03-27 12:00:00,10,25,1025,1412,0,16,"OO",1190,"RDU","N718SK",0,125,1043
2011-03-26 12:00:00,10,20,1020,1342,-5,-14,"OO",1190,"RDU","N773SK",0,124,1043
2011-03-17 12:00:00,10,23,1023,1351,-2,-10,"OO",1190,"RDU","N748SK",0,134,1043
2011-03-14 12:00:00,10,27,1027,1600,2,119,"OO",1190,"RDU","N732SK",0,125,1043
2011-03-13 12:00:00,10,31,1031,1357,6,1,"OO",1190,"RDU","N743SK",0,128,1043
2011-03-10 12:00:00,10,23,1023,1351,-2,-10,"OO",1190,"RDU","N783SK",0,128,1043
2011-03-11 12:00:00,10,28,1028,1405,3,4,"OO",1190,"RDU","N785SK",0,132,1043
2011-03-26 12:00:00,12,38,1238,1454,-2,-2,"OO",1191,"SLC","N770SK",0,175,1195
2011-03-22 12:00:00,12,39,1239,1443,-1,-13,"OO",1191,"SLC","N730SK",0,158,1195
2011-03-27 12:00:00,12,48,1248,1453,8,-3,"OO",1191,"SLC","N794SK",0,171,1195
2011-03-29 12:00:00,12,39,1239,1440,-1,-16,"OO",1191,"SLC","N786SK",0,167,1195
2011-03-28 12:00:00,12,42,1242,1507,2,11,"OO",1191,"SLC","N762SK",0,180,1195
2011-03-30 12:00:00,12,38,1238,1458,-2,2,"OO",1191,"SLC","N726SK",0,174,1195
2011-03-31 12:00:00,12,36,1236,1439,-4,-17,"OO",1191,"SLC","N770SK",0,167,1195
2011-03-18 12:00:00,12,41,1241,1455,1,-1,"OO",1191,"SLC","N791SK",0,171,1195
2011-03-19 12:00:00,12,39,1239,1449,-1,-7,"OO",1191,"SLC","N786SK",0,172,1195
2011-03-20 12:00:00,14,4,1404,1630,84,94,"OO",1191,"SLC","N797SK",0,191,1195
2011-03-23 12:00:00,12,41,1241,1502,1,6,"OO",1191,"SLC","N790SK",0,179,1195
2011-03-21 12:00:00,12,32,1232,1434,-8,-22,"OO",1191,"SLC","N758SK",0,169,1195
2011-03-24 12:00:00,12,38,1238,1504,-2,8,"OO",1191,"SLC","N732SK",0,169,1195
2011-03-25 12:00:00,12,39,1239,1443,-1,-13,"OO",1191,"SLC","N719SK",0,171,1195
2011-03-12 12:00:00,13,5,1305,1513,25,17,"OO",1191,"SLC","N713SK",0,174,1195
2011-03-11 12:00:00,12,41,1241,1507,1,11,"OO",1191,"SLC","N792SK",0,175,1195
2011-03-10 12:00:00,12,40,1240,1456,0,0,"OO",1191,"SLC","N742SK",0,179,1195
2011-03-16 12:00:00,12,41,1241,1449,1,-7,"OO",1191,"SLC","N742SK",0,165,1195
2011-03-15 12:00:00,12,42,1242,1449,2,-7,"OO",1191,"SLC","N795SK",0,169,1195
2011-03-13 12:00:00,12,40,1240,1448,0,-8,"OO",1191,"SLC","N783SK",0,172,1195
2011-03-14 12:00:00,13,4,1304,1604,24,68,"OO",1191,"SLC","N771SK",0,171,1195
2011-03-17 12:00:00,12,35,1235,1441,-5,-15,"OO",1191,"SLC","N791SK",0,169,1195
2011-03-09 12:00:00,12,37,1237,1501,-3,5,"OO",1191,"SLC","N756SK",0,187,1195
2011-03-06 12:00:00,12,40,1240,1506,0,10,"OO",1191,"SLC","N786SK",0,187,1195
2011-03-08 12:00:00,12,40,1240,1503,0,7,"OO",1191,"SLC","N742SK",0,163,1195
2011-03-07 12:00:00,12,33,1233,1441,-7,-15,"OO",1191,"SLC","N762SK",0,172,1195
2011-03-19 12:00:00,9,7,907,1005,2,9,"OO",1193,"PHX","N783SK",0,155,1009
2011-03-12 12:00:00,10,5,1005,1157,60,61,"OO",1193,"PHX","N743SK",0,150,1009
2011-03-26 12:00:00,9,5,905,1003,0,7,"OO",1193,"PHX","N728SK",0,157,1009
2011-03-06 12:00:00,17,35,1735,1830,-5,-5,"OO",1194,"ELP","N789SK",0,94,667
2011-03-09 12:00:00,18,50,1850,2000,70,85,"OO",1194,"ELP","N762SK",0,97,667
2011-03-11 12:00:00,18,16,1816,1920,1,10,"OO",1194,"ELP","N702SK",0,100,667
2011-03-10 12:00:00,18,6,1806,1906,-4,1,"OO",1194,"ELP","N730SK",0,92,667
2011-03-13 12:00:00,18,31,1831,1918,51,43,"OO",1194,"ELP","N752SK",0,93,667
2011-03-16 12:00:00,17,44,1744,1831,4,-4,"OO",1194,"ELP","N791SK",0,91,667
2011-03-27 12:00:00,17,36,1736,1830,-4,-5,"OO",1194,"ELP","N743SK",0,95,667
2011-03-30 12:00:00,17,37,1737,1840,-3,5,"OO",1194,"ELP","N770SK",0,94,667
2011-03-18 12:00:00,17,38,1738,1838,-2,3,"OO",1194,"ELP","N752SK",0,94,667
2011-03-20 12:00:00,17,35,1735,1834,-5,-1,"OO",1194,"ELP","N795SK",0,101,667
2011-03-25 12:00:00,17,36,1736,1846,-4,11,"OO",1194,"ELP","N770SK",0,102,667
2011-03-23 12:00:00,17,38,1738,1831,-2,-4,"OO",1194,"ELP","N732SK",0,94,667
2011-03-26 12:00:00,12,49,1249,1616,14,31,"OO",1197,"CLT","N752SK",0,116,913
2011-03-28 12:00:00,12,34,1234,1543,-1,-7,"OO",1197,"CLT","N726SK",0,110,913
2011-03-06 12:00:00,12,43,1243,1557,8,7,"OO",1197,"CLT","N758SK",0,118,913
2011-03-07 12:00:00,12,43,1243,1552,8,2,"OO",1197,"CLT","N742SK",0,112,913
2011-03-09 12:00:00,12,36,1236,1603,1,13,"OO",1197,"CLT","N713SK",0,117,913
2011-03-13 12:00:00,12,35,1235,1547,0,-3,"OO",1197,"CLT","N713SK",0,115,913
2011-03-14 12:00:00,12,57,1257,1649,22,59,"OO",1197,"CLT","N742SK",0,111,913
2011-03-16 12:00:00,12,35,1235,1545,0,-5,"OO",1197,"CLT","N718SK",0,112,913
2011-03-10 12:00:00,12,46,1246,1608,11,18,"OO",1197,"CLT","N702SK",0,119,913
2011-03-11 12:00:00,12,33,1233,1553,-2,3,"OO",1197,"CLT","N713SK",0,117,913
2011-03-12 12:00:00,12,34,1234,1554,-1,9,"OO",1197,"CLT","N758SK",0,116,913
2011-03-17 12:00:00,12,34,1234,1553,-1,3,"OO",1197,"CLT","N787SK",0,122,913
2011-03-21 12:00:00,15,39,1539,1900,184,190,"OO",1197,"CLT","N767SK",0,122,913
2011-03-23 12:00:00,12,29,1229,1540,-6,-10,"OO",1197,"CLT","N701SK",0,113,913
2011-03-24 12:00:00,12,35,1235,1546,0,-4,"OO",1197,"CLT","N774SK",0,114,913
2011-03-25 12:00:00,12,32,1232,1539,-3,-11,"OO",1197,"CLT","N728SK",0,112,913
2011-03-20 12:00:00,12,35,1235,1546,0,-4,"OO",1197,"CLT","N791SK",0,117,913
2011-03-19 12:00:00,12,45,1245,1554,10,9,"OO",1197,"CLT","N726SK",0,112,913
2011-03-18 12:00:00,12,34,1234,1553,-1,3,"OO",1197,"CLT","N783SK",0,120,913
2011-03-31 12:00:00,12,35,1235,1544,0,-6,"OO",1197,"CLT","N794SK",0,110,913
2011-03-30 12:00:00,12,33,1233,1550,-2,0,"OO",1197,"CLT","N751SK",0,117,913
2011-03-27 12:00:00,12,32,1232,1541,-3,-9,"OO",1197,"CLT","N751SK",0,113,913
2011-03-08 12:00:00,13,2,1302,1636,-8,-20,"OO",1197,"PIT","N756SK",0,130,1117
2011-03-15 12:00:00,13,11,1311,1658,1,2,"OO",1197,"PIT","N742SK",0,138,1117
2011-03-22 12:00:00,13,16,1316,1657,6,1,"OO",1197,"PIT","N758SK",0,131,1117
2011-03-29 12:00:00,13,11,1311,1700,1,4,"OO",1197,"PIT","N712SK",0,133,1117
2011-03-05 12:00:00,21,8,2108,2219,8,13,"OO",1198,"ABQ","N789SK",0,115,744
2011-03-07 12:00:00,9,6,906,1047,-4,-4,"OO",1198,"TUS","N793SK",0,139,936
2011-03-09 12:00:00,9,9,909,1047,-1,-4,"OO",1198,"TUS","N773SK",0,134,936
2011-03-06 12:00:00,9,8,908,1040,-2,-6,"OO",1198,"TUS","N773SK",0,130,936
2011-03-12 12:00:00,9,5,905,1044,-5,-2,"OO",1198,"TUS","N797SK",0,133,936
2011-03-17 12:00:00,9,4,904,932,-6,-19,"OO",1198,"TUS","N795SK",0,127,936
2011-03-27 12:00:00,10,12,1012,1049,62,63,"OO",1198,"TUS","N712SK",0,136,936
2011-03-26 12:00:00,9,16,916,952,6,6,"OO",1198,"TUS","N796SK",0,139,936
2011-03-28 12:00:00,9,18,918,957,8,6,"OO",1198,"TUS","N712SK",0,133,936
2011-03-13 12:00:00,9,12,912,941,2,-5,"OO",1198,"TUS","N788SK",0,133,936
2011-03-14 12:00:00,9,21,921,1030,11,39,"OO",1198,"TUS","N748SK",0,133,936
2011-03-16 12:00:00,9,7,907,934,-3,-17,"OO",1198,"TUS","N752SK",0,127,936
2011-03-10 12:00:00,9,22,922,1100,12,9,"OO",1198,"TUS","N792SK",0,130,936
2011-03-11 12:00:00,9,14,914,1054,4,3,"OO",1198,"TUS","N742SK",0,133,936
2011-03-21 12:00:00,9,8,908,954,-2,3,"OO",1198,"TUS","N718SK",0,141,936
2011-03-23 12:00:00,9,3,903,937,-7,-14,"OO",1198,"TUS","N743SK",0,130,936
2011-03-24 12:00:00,9,8,908,949,-2,-2,"OO",1198,"TUS","N701SK",0,143,936
2011-03-25 12:00:00,9,9,909,1001,-1,10,"OO",1198,"TUS","N784SK",0,142,936
2011-03-20 12:00:00,9,8,908,941,-2,-5,"OO",1198,"TUS","N794SK",0,137,936
2011-03-19 12:00:00,9,9,909,1001,-1,15,"OO",1198,"TUS","N791SK",0,146,936
2011-03-18 12:00:00,9,6,906,938,-4,-13,"OO",1198,"TUS","N730SK",0,133,936
2011-03-31 12:00:00,9,10,910,954,0,3,"OO",1198,"TUS","N718SK",0,144,936
2011-03-30 12:00:00,9,4,904,940,-6,-11,"OO",1198,"TUS","N786SK",0,129,936
2011-03-01 12:00:00,7,43,743,940,18,19,"OO",1199,"PHX","N743SK",0,153,1009
2011-03-02 12:00:00,7,20,720,916,-5,-5,"OO",1199,"PHX","N786SK",0,155,1009
2011-03-04 12:00:00,7,24,724,918,-1,-3,"OO",1199,"PHX","N762SK",0,156,1009
2011-03-03 12:00:00,7,23,723,947,-2,26,"OO",1199,"PHX","N785SK",0,149,1009
2011-03-05 12:00:00,7,21,721,913,-4,-3,"OO",1199,"PHX","N724SK",0,149,1009
2011-03-06 12:00:00,10,20,1020,1220,0,12,"OO",1127,"MCI","N742SK",0,101,643
2011-03-27 12:00:00,11,41,1141,1343,81,95,"OO",1127,"MCI","N760SK",0,88,643
2011-03-28 12:00:00,10,20,1020,1211,0,-2,"OO",1127,"MCI","N707SK",0,89,643
2011-03-17 12:00:00,10,31,1031,1227,11,14,"OO",1127,"MCI","N771SK",0,92,643
2011-03-13 12:00:00,10,15,1015,1203,-5,-5,"OO",1127,"MCI","N778SK",0,88,643
2011-03-14 12:00:00,11,32,1132,1343,72,90,"OO",1127,"MCI","N726SK",0,92,643
2011-03-10 12:00:00,10,20,1020,1223,0,10,"OO",1127,"MCI","N762SK",0,102,643
2011-03-11 12:00:00,10,13,1013,1211,-7,-2,"OO",1127,"MCI","N797SK",0,93,643
2011-03-04 12:00:00,14,12,1412,1511,-3,-2,"OO",1119,"ELP","N762SK",0,100,667
2011-03-07 12:00:00,17,42,1742,1923,7,5,"OO",1120,"TUS","N786SK",0,141,936
2011-03-10 12:00:00,19,20,1920,2242,0,3,"OO",1124,"CVG","N758SK",0,116,871
2011-03-13 12:00:00,19,20,1920,2241,0,2,"OO",1124,"CVG","N713SK",0,104,871
2011-03-16 12:00:00,19,19,1919,2231,-1,-8,"OO",1124,"CVG","N718SK",0,112,871
2011-03-17 12:00:00,19,8,1908,2222,-12,-17,"OO",1124,"CVG","N787SK",0,113,871
2011-03-26 12:00:00,19,17,1917,2217,-3,-17,"OO",1124,"CVG","N752SK",0,102,871
2011-03-27 12:00:00,19,20,1920,2230,0,-9,"OO",1124,"CVG","N751SK",0,101,871
2011-03-31 12:00:00,19,20,1920,2236,0,-3,"OO",1124,"CVG","N773SK",0,112,871
2011-03-30 12:00:00,21,56,2156,50,156,131,"OO",1124,"CVG","N707SK",0,99,871
2011-03-19 12:00:00,19,51,1951,2252,31,18,"OO",1124,"CVG","N740SK",0,104,871
2011-03-18 12:00:00,19,18,1918,2232,-2,-7,"OO",1124,"CVG","N783SK",0,107,871
2011-03-25 12:00:00,19,19,1919,2245,-1,6,"OO",1124,"CVG","N728SK",0,104,871
2011-03-24 12:00:00,19,20,1920,2233,0,-6,"OO",1124,"CVG","N718SK",0,104,871
2011-03-20 12:00:00,19,21,1921,2236,1,-3,"OO",1124,"CVG","N730SK",0,105,871
2011-03-23 12:00:00,19,19,1919,2225,-1,-14,"OO",1124,"CVG","N701SK",0,106,871
2011-03-06 12:00:00,19,29,1929,2304,9,25,"OO",1124,"CVG","N758SK",0,115,871
2011-03-08 12:00:00,19,16,1916,2253,-4,14,"OO",1124,"CVG","N719SK",0,106,871
2011-03-27 12:00:00,21,14,2114,2246,-1,13,"OO",1140,"COS","N732SK",0,128,809
2011-03-22 12:00:00,21,6,2106,2245,-9,12,"OO",1140,"COS","N758SK",0,138,809
